year,month,station,municipality,region,province,monthly_mean_temp,monthly_max_temp,monthly_min_temp,rainfall
1994,7,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,24.4,32.7,16,0
1994,8,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,23.8,31.4,16.2,4.3
1994,9,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,16.9,23.2,10.6,75.6
1994,10,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,12.7,16.8,8.6,121
1994,11,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,10.9,15.8,5.9,6.7
1994,12,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.8,11.1,2.4,0
1995,1,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,5.4,10.1,0.6,0.5
1995,2,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9.1,15.2,3,0
1995,3,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,8.6,15.2,2,4.7
1995,4,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,11,18,3.9,26
1995,5,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,14.8,21.6,7.9,50.7
1995,6,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,17.3,23,11.6,58
1995,7,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,22.2,29.2,15.2,92.4
1995,8,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21,27.4,14.6,57.1
1995,9,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,15.4,21.6,9.2,24.6
1995,10,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,14.4,20.4,8.4,22
1995,11,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,10.1,14.7,5.5,6.3
1995,12,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.7,10.1,3.3,77.2
1996,1,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.1,9.7,2.4,80
1996,2,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,4.3,8.7,-0.2,6.3
1996,3,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7.2,12.6,1.8,11.3
1996,4,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,10.9,16.9,4.8,26.5
1996,5,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,13.6,19.7,7.4,50.5
1996,6,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,17.9,25.3,10.4,10.8
1996,7,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,20.9,28.9,12.9,14
1996,8,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,20.3,27.3,13.2,32.8
1996,9,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,15.6,21.8,9.4,23.1
1996,10,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,13.3,19.9,6.6,11.5
1996,11,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,8.8,13.7,3.8,37.7
1996,12,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.2,10,2.4,66.1
1997,1,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,4.2,7.8,0.5,125.3
1997,2,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9.6,16.6,2.6,1.1
1997,3,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,11.6,18.9,4.3,0.3
1997,4,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,11.8,18.7,4.9,29.9
1997,5,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,14.1,20.9,7.2,61.5
1997,6,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,17.2,23.3,11.1,52.8
1997,7,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,19.7,26.9,12.5,3.5
1997,8,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21,27.9,14.1,42.5
1997,9,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,18.1,24.5,11.6,131.5
1997,10,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,14.5,20.5,8.4,5.7
1997,11,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,8.1,12.7,3.4,25.2
1997,12,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.2,10.4,1.9,67.3
1998,1,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,5.4,9.5,1.3,71.6
1998,2,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7.8,14,1.5,32
1998,3,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,10.5,17.3,3.6,12.4
1998,4,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9.2,15.6,2.8,22.5
1998,5,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,12.5,18.4,6.5,85.2
1998,6,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,18.7,25.8,11.6,43.5
1998,7,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,22.9,31,14.8,0.4
1998,8,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,20.1,28.4,11.7,57.8
1998,9,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,17.6,24.3,10.9,11.5
1998,10,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,12.4,18.8,6,10.2
1998,11,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7.2,12.1,2.3,2.5
1998,12,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6,11.8,0.1,27.3
1999,1,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,4.6,8.7,0.5,42.5
1999,2,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,4.7,9.3,0,12.9
1999,3,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,8.3,14.2,2.3,58.9
1999,4,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,10.7,17.7,3.7,63
1999,5,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,16,22.9,9.1,29.1
1999,6,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,18.6,25.6,11.6,36.6
1999,7,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,22.3,29.9,14.6,51.2
1999,8,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21.9,29.4,14.3,5.1
1999,9,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,17.7,24.5,10.8,40.3
1999,10,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,13,18.7,7.3,46.6
1999,11,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,5.6,10.2,0.9,18.1
1999,12,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,5.7,10.4,0.9,5.5
2000,1,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,3.6,8.8,-1.7,27.2
2000,2,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,8.9,15.2,2.5,0
2000,3,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9.7,16.2,3.1,34
2000,4,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9.5,15.4,3.5,49.2
2000,5,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,15.1,21.5,8.7,71.5
2000,6,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,19.4,27.2,11.5,11.4
2000,7,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21.4,29.5,13.3,4.9
2000,8,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,23.5,30.1,16.8,1.7
2000,9,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,19.3,27,11.5,7.1
2000,10,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,13.2,18.6,7.8,220.1
2000,11,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7.9,12.7,3.1,5.5
2000,12,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7.4,12.7,2,34.6
2001,1,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.3,10.5,2.1,12.1
2001,2,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.9,12,1.7,14.9
2001,3,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,11.3,17.2,5.4,4.9
2001,4,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,11.7,18.6,4.7,17.1
2001,5,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,13.8,20,7.5,68.6
2001,6,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21,29.7,12.3,3.6
2001,7,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21.4,29,13.7,11.1
2001,8,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,22.7,29.6,15.8,28.2
2001,9,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,18,24.3,11.6,64.9
2001,10,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,14.6,21.4,7.8,37.1
2001,11,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.3,11.4,1.1,30.7
2001,12,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,3,8.1,-2.1,14.3
2002,1,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,5.6,10.1,1,31.8
2002,2,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7.6,13.8,1.3,3.5
2002,3,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9.5,15,3.9,67.4
2002,4,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,10.3,16.6,4,160.7
2002,5,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,12.6,18.5,6.7,83.7
2002,6,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,19.4,26.3,12.5,70.5
2002,7,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,20.2,26.8,13.5,28.2
2002,8,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,18.8,24.8,12.8,59.3
2002,9,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,17,23.7,10.3,48.5
2002,10,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,13.7,18.5,8.8,22.9
2002,11,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9,13.6,4.3,9.4
2002,12,SARRION ,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7.9,12.1,3.6,31.8
2003,1,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,4.6,8.7,0.5,9.9
2003,2,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,4.1,8.3,-0.2,118.1
2003,3,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9.5,16.2,2.6,54.7
2003,4,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,10.6,16.8,4.3,69.2
2003,5,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,14.7,20.5,8.9,114.4
2003,6,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21.3,28.2,14.5,45.5
2003,7,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,23.3,30.5,16,33.9
2003,8,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,23,30.5,15.5,108.7
2003,9,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,17,23,10.9,83.7
2003,10,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,12.5,16.9,7.9,45.3
2003,11,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,8.8,14.4,3.1,25.3
2003,12,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,5.3,9.4,1.2,26.8
2004,1,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7.1,12.2,2.1,0.9
2004,2,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.4,12.2,0.5,55.8
2004,3,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.8,11.7,1.9,115.1
2004,4,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9,14.6,3.4,49.4
2004,5,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,11.2,16,6.3,125.7
2004,6,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,19.5,25.7,13.2,46.3
2004,7,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21.2,27.5,14.9,15.4
2004,8,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,22.5,28.7,16.3,65.3
2004,9,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,17.6,22.8,12.5,43.8
2004,10,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,14.4,18.8,9.9,40.8
2004,11,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7,11.7,2.2,11.3
2004,12,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,3.5,6.4,0.5,46
2005,1,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,3.6,8.7,-1.6,0
2005,2,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,1.7,5.8,-2.5,27.7
2005,3,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7.5,13.1,1.8,15.7
2005,4,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,10.7,16.6,4.7,17.8
2005,5,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,15.1,21.4,8.7,25
2005,6,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,20.3,27,13.6,42.8
2005,7,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,23.1,30,16.1,44.5
2005,8,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21.1,27.9,14.4,8.2
2005,9,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,16.4,22.8,10,58
2005,10,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,13.2,18.2,8.2,33.8
2005,11,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.1,9.8,2.4,120.6
2005,12,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,3.9,7.5,0.2,7.1
2006,1,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,2.7,5.9,-0.5,71.2
2006,2,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,4.5,9.1,-0.1,24.9
2006,3,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,8.9,14.2,3.5,9.3
2006,4,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,11.4,17.1,5.7,44.3
2006,5,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,15,20.7,9.2,49.7
2006,6,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,18.1,24.3,11.9,84.4
2006,7,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,23.4,30.1,16.6,16.3
2006,8,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,20.4,26.7,14,0.6
2006,9,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,17.5,23.1,11.9,59.4
2006,10,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,15.3,20.4,10.2,15.2
2006,11,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9.9,13.8,6,68.2
2006,12,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,4.7,8.8,0.5,9.2
2007,1,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.5,10.8,2.1,10.7
2007,2,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.6,10.6,2.5,30.6
2007,3,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.9,11.8,2.1,29.5
2007,4,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9.8,14.2,5.4,211.8
2007,5,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,13.7,18.7,8.6,31.9
2007,6,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,18.5,24.1,12.9,27.6
2007,7,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21.3,28.6,14,5.7
2007,8,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,19.8,26,13.6,87.3
2007,9,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,16.2,21.6,10.8,25.3
2007,10,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,12.1,17,7.2,9.3
2007,11,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,8.5,13.8,3.2,4.3
2007,12,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,5.5,9.7,1.2,89.7
2008,1,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7,11.8,2.2,9.3
2008,2,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.9,11.4,2.3,65.5
2008,3,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7.9,12.3,3.4,10.3
2008,4,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,11.6,17.3,5.9,22.2
2008,5,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,12.5,16.4,8.5,154.6
2008,6,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,17.5,22.6,12.3,77
2008,7,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21.8,28.7,14.9,6.6
2008,8,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21.6,27.8,15.4,48
2008,9,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,15.8,20.8,10.7,53.2
2008,10,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,11.6,14.9,8.2,152.3
2008,11,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,5.5,9.4,1.7,32.6
2008,12,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,5.1,8.8,1.4,17.2
2009,1,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,3.9,7.8,-0.1,47.6
2009,2,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,5.7,10.3,1.2,11.2
2009,3,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,8.5,14.4,2.5,69.8
2009,4,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9,14.1,3.8,19
2009,5,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,16.1,22.6,9.7,8.2
2009,6,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21.4,27.5,15.2,4.1
2009,7,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,23.4,29.6,17.2,18.1
2009,8,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21.7,28.7,14.7,99.4
2009,9,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,16.7,21.5,11.7,93.5
2009,10,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,15,20,10,12
2009,11,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,10,13.8,6.1,1
2009,12,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,5.1,8,2,78.6
2010,1,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,4,6.9,1,53.7
2010,2,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,4.5,7.7,1.2,30.2
2010,3,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.6,11,2.2,55.9
2010,4,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,10.6,16,5.1,111.3
2010,5,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,12.2,17.4,7,46.1
2010,6,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,17.1,22.2,12,35.5
2010,7,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,22.9,29.5,16.3,19.4
2010,8,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21.3,27.6,14.9,52.9
2010,9,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,16.9,22.3,11.6,28
2010,10,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,11.4,17.1,5.5,67.3
2010,11,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.3,10.4,2.2,4.7
2010,12,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,4.9,8,1.7,19.9
2012,1,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,5.1,9.1,1,23.6
2012,2,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,2.6,7.2,-2.1,0.3
2012,3,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,8.1,14.2,2,29.8
2012,4,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9.4,13.8,5,18.7
2012,5,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,15.5,21.1,9.8,0
2012,6,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,20.9,27.5,14.2,9.7
2012,7,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,22.3,27.8,16.8,25.4
2012,8,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,23.7,31,16.4,19.1
2012,9,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,16.6,21.7,11.5,53.4
2012,10,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,13,17.6,8.3,136.1
2012,11,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7.8,11,4.5,59
2012,12,SARRION,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.9,10.2,3.5,0
2003,1,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,3.7,7,0.3,9
2003,2,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,2.8,6.5,-1,83.8
2003,3,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7.7,13.2,2.2,42.5
2003,4,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,10.4,15.9,4.9,68.2
2003,5,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,14.7,20.9,8.4,116.6
2003,6,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,20.2,26.8,13.5,48
2003,7,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,22.3,29.6,14.9,30.6
2003,8,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21.8,29.1,14.5,73.5
2003,9,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,15.2,20.6,9.8,69.6
2003,10,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,10.9,15.3,6.5,59.1
2003,11,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,7.4,12.4,2.4,24.7
2003,12,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,3.9,8.6,-0.9,17.8
2004,1,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,4.9,10.2,-0.3,0
2004,2,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,4.4,10.5,-1.7,50
2004,3,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.6,11.8,1.4,71.9
2004,4,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9.3,14.9,3.6,52.8
2004,5,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,11.9,17,6.7,106.5
2004,6,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,21.5,26.8,16.3,41.4
2004,7,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,22.1,28.2,16,11.9
2004,8,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,22.7,29.6,15.8,59.5
2004,9,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,19.8,26,13.5,46.2
2004,10,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,14.7,20.2,9.1,79.2
2004,11,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9.5,14.7,4.2,9.7
2004,12,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,5.7,9.2,2.3,33.3
2005,1,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,6.6,12.4,0.8,0
2005,2,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,3.5,7.5,-0.5,29.2
2005,3,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,9.6,14.6,4.6,23.7
2005,4,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,11.7,17.4,6,18
2005,5,SARRION COMARCAL,SARRIÓN,GÚDAR-JAVALAMBRE,TERUEL ,16.1,22.5,9.6,15.2
